source_block,dataset,model,feature_set,mean_full_pool_mape,n_feature_trials,best_acquisition,best_median_relative_improvement_pct,best_representative_trial,best_representative_relative_improvement_pct,worst_acquisition,worst_median_relative_improvement_pct,worst_representative_trial,worst_representative_relative_improvement_pct,random_acquisition,panel_a_labelled_n,panel_a_labelled_fraction,best_operational_labelled_n,worst_operational_labelled_n,embedding_reference_trial,panel_c_endpoint_labelled_fraction,index,source_index,cell_name,lifetime,split_assignment,embedding_x,embedding_y,best_selected,worst_selected,best_trial_pool,worst_trial_pool,selection_membership,role,acquisition,nominal_fraction,plot_fraction,mape_mean,mape_min,mape_max,mape_sd,n_trials,labelled_n,achieved_fraction,mape_sem,signed_error_grid,density_mean,density_sem,bandwidth,n_holdout_samples,trial,pool_n,fraction_distance,panel,panel_c_endpoint_fraction
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,15.0,15.0,cell16,786.0,holdout,0.24702966580606825,0.48455587039874376,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,16.0,16.0,cell17,532.0,pool,0.05138059611065438,0.14718778279860298,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,17.0,17.0,cell18,557.0,pool,0.0,0.1954590596587584,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,18.0,18.0,cell19,1012.0,pool,0.633290138108872,0.7223777969378419,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,19.0,19.0,cell20,1015.0,pool,0.6824871911498279,0.4740685716800667,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,20.0,20.0,cell21,852.0,pool,0.7252242559411187,0.4910910102935914,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,21.0,21.0,cell22,868.0,pool,0.27915226286068334,0.49774426900656255,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,22.0,22.0,cell23,840.0,pool,0.4237101882717587,0.5476586794696946,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,23.0,23.0,cell24,858.0,pool,0.5551819690671754,0.4406702473114821,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,24.0,24.0,cell25,915.0,pool,0.42060291122690546,0.5177539740037187,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,26.0,26.0,cell27,874.0,pool,0.34517950944483156,0.48383900919509015,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,27.0,27.0,cell28,729.0,pool,0.1687385820664949,0.46406098998525197,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,28.0,28.0,cell29,755.0,pool,0.3662099262800276,0.28238378313353424,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,29.0,29.0,cell30,740.0,pool,0.4906595622831671,0.5071978721740467,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,30.0,30.0,cell31,701.0,pool,0.39832643846167803,0.47226519264126127,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,31.0,31.0,cell32,702.0,pool,0.22355188392834371,0.41461550123047614,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,32.0,32.0,cell33,646.0,pool,0.2995693956265987,0.44450347919531996,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,33.0,33.0,cell34,615.0,pool,0.10916518679267663,0.27158686135529436,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,34.0,34.0,cell35,623.0,pool,0.16623280790498637,0.34156577130243215,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,35.0,35.0,cell36,964.0,pool,0.7472077441689535,0.5141180008158492,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,36.0,36.0,cell37,1049.0,pool,0.6764329276435582,0.711559750852023,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,37.0,37.0,cell38,700.0,pool,0.24555082525506303,0.4130785211758927,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,38.0,38.0,cell39,649.0,pool,0.18715832389249276,0.4929552936367671,True,False,True,False,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,39.0,39.0,cell40,614.0,pool,0.07536602462364214,0.22392416999270154,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,40.0,40.0,cell41,597.0,pool,0.057839892510659206,0.22944979886779387,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,41.0,41.0,cell42,325.0,holdout,0.04698563685690335,0.019470769562605482,False,True,False,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,42.0,42.0,cell43,169.0,pool,0.050297966984992754,0.0,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,43.0,43.0,cell44,463.0,holdout,0.40693757098419303,0.3439650810237747,False,False,False,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,44.0,44.0,cell45,360.0,pool,0.050358219720717357,0.026859075526925028,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,45.0,45.0,cell46,470.0,pool,0.07151314406137858,0.17594930218690696,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,46.0,46.0,cell47,506.0,pool,0.11435432415545554,0.440683108517115,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,47.0,47.0,cell48,544.0,holdout,0.07781341941503694,0.09272335818617788,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,48.0,48.0,cell49,595.0,pool,0.35382546707357115,0.24244060331231432,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,49.0,49.0,cell50,504.0,pool,0.2964031955791681,0.23305910376108752,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,50.0,50.0,cell51,490.0,pool,0.08682880867503343,0.12027908670449275,True,False,True,False,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,51.0,51.0,cell52,519.0,pool,0.004737732783234075,0.1490315307509922,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,52.0,52.0,cell53,508.0,pool,0.1703226940431304,0.29047045469130683,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,53.0,53.0,cell54,524.0,pool,0.27419955039558447,0.7912025663467425,True,False,True,False,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,54.0,54.0,cell55,522.0,holdout,0.3983423404890503,0.30481873857575775,False,True,False,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,55.0,55.0,cell56,488.0,holdout,0.185621662216466,0.14528571869881599,False,False,False,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,56.0,56.0,cell57,530.0,pool,0.22179705622973578,0.38345351151235757,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,57.0,57.0,cell58,519.0,holdout,0.15923840814087165,0.17906065203481353,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,58.0,58.0,cell59,539.0,pool,0.1475297230290804,0.3904496606977287,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,59.0,59.0,cell60,561.0,pool,0.0915041199080733,0.24264401176206532,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,60.0,60.0,cell61,523.0,pool,0.5791391004138472,0.36461267162572414,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,61.0,61.0,cell62,486.0,pool,0.10778984072557732,0.38568246520363336,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,62.0,62.0,cell63,497.0,pool,0.06915486199911033,0.3089225251155376,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,63.0,63.0,cell64,494.0,pool,0.3698577770284246,0.44115299537126673,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,64.0,64.0,cell65,540.0,pool,0.3401733095559019,0.7382333708336444,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,65.0,65.0,cell66,521.0,pool,0.428119279271133,0.6754517484992903,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,66.0,66.0,cell67,506.0,pool,0.32775338981657853,0.47538104358879457,True,False,True,False,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,67.0,67.0,cell68,518.0,pool,0.4068809690319031,0.38426794993239444,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,68.0,68.0,cell69,543.0,holdout,0.29817207877540686,0.6658579211273628,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,69.0,69.0,cell70,545.0,pool,0.28326192511386894,0.6304363160907227,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,70.0,70.0,cell71,525.0,pool,0.35506561399714615,0.7622712300480898,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,71.0,71.0,cell72,485.0,pool,0.2569127565012683,0.26531670537891267,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,72.0,72.0,cell73,559.0,pool,0.22278607751479038,0.5421931955400611,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,73.0,73.0,cell74,501.0,pool,0.25965757473827805,0.3236840977503419,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,74.0,74.0,cell75,486.0,pool,0.3185296139157384,0.25818013080708385,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,75.0,75.0,cell76,479.0,pool,0.2240267359843574,0.2232314550299495,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,76.0,76.0,cell77,529.0,holdout,0.2707642386981559,0.7924932177664599,False,False,False,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,77.0,77.0,cell78,451.0,pool,0.3349562311166218,0.7314513641945718,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,78.0,78.0,cell79,491.0,pool,0.08146902919362331,0.40310130755342055,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,79.0,79.0,cell80,486.0,pool,0.20068134201943566,0.17301777993090942,True,False,True,False,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,80.0,80.0,cell81,478.0,pool,0.12386904695300294,0.2559801854643381,True,False,True,False,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,81.0,81.0,cell82,513.0,pool,0.29550908186104663,0.3363179105186892,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,82.0,82.0,cell83,448.0,pool,0.1304384463350292,0.16194467896914674,True,True,True,True,overlap,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,83.0,83.0,cell84,744.0,pool,0.7854539175735589,0.7025843893665173,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,84.0,84.0,cell85,1007.0,holdout,0.8026659568119737,0.7670898546989793,False,False,False,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,85.0,85.0,cell86,1061.0,holdout,0.8159068968053821,0.8045301749919856,False,True,False,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,86.0,86.0,cell87,1113.0,pool,0.8298217210531471,0.5497442243887533,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,87.0,87.0,cell88,1046.0,pool,0.8358135937639448,0.7497285974792662,False,True,True,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,88.0,88.0,cell89,826.0,pool,0.7654170937749635,0.6634352151260537,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,89.0,89.0,cell90,665.0,pool,0.23694955301798656,0.14585616645580066,True,False,True,True,best_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,90.0,90.0,cell91,1834.0,pool,0.8099499515676887,0.9821844411864248,False,False,True,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,91.0,91.0,cell92,826.0,holdout,0.7796115467339885,0.5689668656951928,False,False,False,False,background,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,92.0,92.0,cell93,1037.0,holdout,0.6878508987817172,0.5485621668049624,False,True,False,True,worst_only,,,,,,,,,,,,,,,,,,,,,,
embedding,MIT,GPR,set1_dQn_m,,,hybrid,,2.0,,diversity_iterative,,3.0,,,32.0,0.32323232323232326,,,,,93.0,93.0,cell94,1076.0,pool,0.8485735081739921,0.8463495632612427,False,False,True,True,background,,,,,,,,,,,,,,,,,,,,,,
